Name,Winery,Region,Vintage,Rating,RatingsCount,Price
Margaux (Grand Cru Classé) 2005,Château Malescot St. Exupery,"Margaux, France",2005,4.4,708,3888
La Landonne Côte-Rôtie 2001,Delas,"Côte-Rôtie, France",2001,4.4,701,5717
St. Henri Shiraz 2017,Penfolds,"South Australia, Australia",2017,4.4,700,3100
RWT Bin 798 Shiraz 2017,Penfolds,"Barossa Valley, Australia",2017,4.4,690,5100
Pessac-Léognan (Grand Cru Classé de Graves) 2000,Château Pape Clément,"Pessac-Léognan, France",2000,4.4,676,6344
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2014,Château Troplong Mondot,"Saint-Émilion Grand Cru, France",2014,4.4,673,3680
Saint-Estèphe (Grand Cru Classé) 2010,Château Calon-Ségur,"Saint-Estèphe, France",2010,4.4,625,5683
Côte-Rôtie 2012,Domaine Jamet,"Côte-Rôtie, France",2012,4.4,624,7368
Pavillon Rouge du Château Margaux 2001,Château Margaux,"Margaux, France",2001,4.4,602,6140
Côte-Rôtie 2011,Domaine Jamet,"Côte-Rôtie, France",2011,4.4,576,7777
Haut-Médoc (3éme Grand Cru Classé en 1855) 1990,Château La Lagune,"Haut-Médoc, France",1990,4.4,572,2865
Hermitage La Chapelle Rouge 1989,Domaine de La Chapelle,"Hermitage, France",1989,4.4,571,6344
Saint-Julien (Grand Cru Classé) 1982,Château Talbot,"Saint-Julien, France",1982,4.4,557,8596
Saint-Émilion Grand Cru (Grand Cru Classé) 2016,Château La Marzelle,"Saint-Émilion Grand Cru, France",2016,4.4,553,3950
Saint-Émilion Grand Cru (Grand Cru Classé) 2015,Château La Marzelle,"Saint-Émilion Grand Cru, France",2015,4.4,550,3950
Pavillon Rouge du Château Margaux 1998,Château Margaux,"Margaux, France",1998,4.4,537,6698
Pessac-Léognan (Grand Cru Classé de Graves) 2003,Château Pape Clément,"Pessac-Léognan, France",2003,4.4,527,4298
Gevrey-Chambertin 1er Cru Les Champeaux 2014,Domaine Denis Mortet,"Gevrey-Chambertin Premier Cru, France",2014,4.4,522,9209
Saumur Champigny 2011,Clos Rougeard,"Saumur-Champigny, France",2011,4.4,520,8186
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2005,Clos Fourtet,"Saint-Émilion Grand Cru, France",2005,4.4,519,6698
Pomerol 2011,Château l'Évangile,"Pomerol, France",2011,4.4,500,5000
Carruades de Lafite Pauillac 1995,Château Lafite Rothschild,"Pauillac, France",1995,4.4,483,9066
Pessac-Léognan (Grand Cru Classé) 1995,Château Smith Haut-Lafitte,"Pessac-Léognan, France",1995,4.4,477,4905
Cos d'Estournel 2017,Cos d'Estournel,"Saint-Estèphe, France",2017,4.4,469,6600
Arcane V Le Pape 2010,Xavier Vignon,"Châteauneuf-du-Pape, France",2010,4.4,459,4950
Purple Angel 2006,Montes,"Colchagua Valley, Chile",2006,4.4,457,1800
Postmark Rector Creek Vineyard Red 2021,Paraduxx,"Napa Valley, United States",2021,4.4,423,2825
Postmark Rector Creek Vineyard Red 2020,Paraduxx,"Napa Valley, United States",2020,4.4,423,2982
Postmark Rector Creek Vineyard Red 2019,Paraduxx,"Napa Valley, United States",2019,4.4,423,3139
Purple Angel 2020,Montes,"Colchagua Valley, Chile",2020,4.4,419,3000
Mendoza 2019,Cheval des Andes,"Mendoza, Argentina",2019,4.4,418,3600
Dona Bernarda 2019,Luis Felipe Edwards,"Colchagua Valley, Chile",2019,4.4,416,1755
Saint-Émilion Grand Cru (Grand Cru Classé) 1985,Château Soutard,"Saint-Émilion Grand Cru, France",1985,4.4,409,2047
Clos Apalta 2019,Clos Apalta,"Apalta Valley, Chile",2019,4.4,407,4710
Pomerol 2008,Château l'Évangile,"Pomerol, France",2008,4.4,407,6495
Pomerol 1999,Château Trotanoy,"Pomerol, France",1999,4.4,393,6549
Johann Georg Old Vine Shiraz 2007,Kalleske,"Barossa, Australia",2007,4.4,390,7200
Saint-Joseph 2018,Domaine Pierre Gonon,"Saint-Joseph, France",2018,4.4,381,5116
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2016,Château Troplong Mondot,"Saint-Émilion Grand Cru, France",2016,4.4,374,5830
Châteauneuf-du-Pape 2020,Château de Beaucastel,"Châteauneuf-du-Pape, France",2020,4.4,372,2800
Les Forts de Latour Pauillac 1995,Château Latour,"Pauillac, France",1995,4.4,366,7916
Pomerol 1999,Château La Fleur-Pétrus,"Pomerol, France",1999,4.4,362,5730
Pavillon Rouge du Château Margaux 1997,Château Margaux,"Margaux, France",1997,4.4,358,5424
Clos Syrah Léone 2004,Peyre Rose,"Languedoc, France",2004,4.4,326,3684
Côte-Rôtie 2006,Domaine Jamet,"Côte-Rôtie, France",2006,4.4,323,7572
Pavillon Rouge du Château Margaux 2015,Château Margaux,"Margaux, France",2015,4.4,318,6549
Les Forts de Latour Pauillac 1998,Château Latour,"Pauillac, France",1998,4.4,311,7442
Clos Vougeot Grand Cru 2019,Maison Henri Boillot,"Clos Vougeot Grand Cru, France",2019,4.4,296,7163
Three Palms Vineyard Merlot 2019,Duckhorn,"Napa Valley, United States",2019,4.4,296,3980
Grand Vin de Château Palmer (Grand Cru Classé) 1978,Chateau Palmer,"Margaux, France",1978,4.4,296,8800
Messorio 2014,Le Macchiole,"Toscana, Italy",2014,4.4,295,7160
Pauillac (Grand Cru Classé) 2018,Château Pichon Longueville Comtesse de Lalande,"Pauillac, France",2018,4.4,294,9100
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1989,Château Canon,"Saint-Émilion Grand Cru, France",1989,4.4,284,5526
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2004,Château Canon-La-Gaffelière,"Saint-Émilion Grand Cru, France",2004,4.4,282,2661
Cabernet Sauvignon 2014,Philip Togni,"Napa Valley, United States",2014,4.4,280,4840
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1996,Château Figeac,"Saint-Émilion Grand Cru, France",1996,4.4,278,7572
Châteauneuf-du-Pape Cuvée de mon Aïeul 2007,Pierre Usseglio,"Châteauneuf-du-Pape, France",2007,4.4,275,5116
Gevrey-Chambertin Premier Cru Les Cazetiers 2016,Bouchard Père & Fils,"Gevrey-Chambertin Premier Cru, France",2016,4.4,268,4905
Cornas 2015,Auguste Clape,"Cornas, France",2015,4.4,265,6549
Saint-Émilion Grand Cru (Grand Cru Classé) 2005,Château l'Arrosee,"Saint-Émilion Grand Cru, France",2005,4.4,264,2875
Castillo Ygay Gran Reserva Especial Tinto 1995,Marqués de Murrieta,"Rioja, Spain",1995,4.4,263,2900
Saumur Champigny 2008,Clos Rougeard,"Saumur-Champigny, France",2008,4.4,260,8119
Châteauneuf-du-Pape (La Crau) 2020,Domaine du Vieux Télégraphe,"Châteauneuf-du-Pape, France",2020,4.4,257,2149
Grand Vin de Château Palmer (Grand Cru Classé) 2017,Chateau Palmer,"Margaux, France",2017,4.4,251,8186
Saint-Émilion Grand Cru (Grand Cru Classé) 1998,Château Pavie Decesse,"Saint-Émilion Grand Cru, France",1998,4.4,248,4502
Barolo Bussia Colonnello 2014,Aldo Conterno,"Barolo, Italy",2014,4.4,247,6120
Stature Limited Release Cabernet Sauvignon 2000,Kendall-Jackson,"Napa Valley, United States",2000,4.4,242,5900
Pomerol 1995,Château Latour à Pomerol,"Pomerol, France",1995,4.4,242,5935
Montes Alpha M Red 2020,Montes,"Colchagua Valley, Chile",2020,4.4,241,3000
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2017,Château Figeac,"Saint-Émilion Grand Cru, France",2017,4.4,241,7239
Pomerol 2001,Château Trotanoy,"Pomerol, France",2001,4.4,238,7982
Meursault Rouge 2021,Domaine Coche-Dury,"Meursault, France",2021,4.4,234,9209
Clos Syrah Léone 2008,Peyre Rose,"Languedoc, France",2008,4.4,234,2865
Ermitage Ex-Voto 2005,E. Guigal,"Hermitage, France",2005,4.4,233,9742
Pomerol 1986,Vieux Château Certan,"Pomerol, France",1986,4.4,225,8186
Châteauneuf-du-Pape Chaupin 2010,Domaine de la Janasse,"Châteauneuf-du-Pape, France",2010,4.4,220,3274
Savitar Shiraz 2005,Mitolo,"McLaren Vale, Australia",2005,4.4,220,2800
Hermitage La Chapelle Rouge 1991,Domaine de La Chapelle,"Hermitage, France",1991,4.4,220,9619
Ulysses 2017,Ulysses,"Napa Valley, United States",2017,4.4,211,5800
Astralis 2003,Clarendon Hills,"McLaren Vale, Australia",2003,4.4,210,8186
Latricières-Chambertin Grand Cru 2019,Albert Bichot,"Latricières-Chambertin Grand Cru, France",2019,4.4,207,7500
Royal St Robert Cuvée Pinot Noir 2019,Raen,"Sonoma Coast, United States",2019,4.4,206,3000
Volnay Santenots-Du-Milieu Premier Cru 2009,Domaine des Comtes Lafon,"Volnay Premier Cru, France",2009,4.4,206,6754
Pavillon Rouge du Château Margaux 1986,Château Margaux,"Margaux, France",1986,4.4,201,7273
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2016,Château Belair-Monange,"Saint-Émilion Grand Cru, France",2016,4.4,200,4502
Saint-Julien (Grand Cru Classé) 2019,Château Léoville Barton,"Saint-Julien, France",2019,4.4,199,3780
Côte-Rôtie La Mouline 2013,E. Guigal,"Côte-Rôtie, France",2013,4.4,199,8391
Grand Vin de Château Palmer (Grand Cru Classé) 1981,Chateau Palmer,"Margaux, France",1981,4.4,196,7163
The Leap Cabernet Sauvignon 2019,Stags' Leap,"Napa Valley, United States",2019,4.4,193,2999
Cabernet Sauvignon 2010,Chalk Hill,"Chalk Hill, United States",2010,4.4,191,1520
Pomerol 2010,Château Le Gay,"Pomerol, France",2010,4.4,188,7777
Saint-Joseph Vignes de L'Hospice 2017,E. Guigal,"Saint-Joseph, France",2017,4.4,187,4000
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1986,Château Canon,"Saint-Émilion Grand Cru, France",1986,4.4,184,4502
Culmen Reserva Rioja 2001,Lan,"Rioja, Spain",2001,4.4,182,3800
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1979,Château Figeac,"Saint-Émilion Grand Cru, France",1979,4.4,180,5526
Altazor 2017,Undurraga,"Maipo Valley, Chile",2017,4.4,179,2380
Bin 169 Cabernet Sauvignon 2010,Penfolds,"Coonawarra, Australia",2010,4.4,176,6958
Bougainville Petite Sirah 2012,Santa Rita,"Maipo Valley, Chile",2012,4.4,175,2860
Páva 2011,Konyári,"Balaton, Hungary",2011,4.4,166,5380
Aquilon Garnacha 2014,Alto Moncayo,"Campo de Borja, Spain",2014,4.4,165,6120
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1993,Château Pavie,"Saint-Émilion Grand Cru, France",1993,4.4,165,7572
La Viña de Andres Romeo Rioja 2009,Bodega Contador (Benjamín Romeo),"Rioja, Spain",2009,4.4,157,4059
Châteauneuf-du-Pape Boisrenard 2006,Domaine de Beaurenard,"Châteauneuf-du-Pape, France",2006,4.4,157,2251
Clos Saint-Denis Grand Cru 2016,Joseph Drouhin,"Clos Saint-Denis Grand Cru, France",2016,4.4,156,9600
Pauillac (Grand Cru Classé) 1982,Château Haut-Batailley,"Pauillac, France",1982,4.4,156,4093
Pomerol 2015,Clos l'Eglise,"Pomerol, France",2015,4.4,153,3780
Chambolle-Musigny Premier Cru 2017,Joseph Drouhin,"Chambolle-Musigny Premier Cru, France",2017,4.4,150,4200
Saint-Émilion Grand Cru 2015,Château Quintus,"Saint-Émilion Grand Cru, France",2015,4.4,144,3070
Clos de Vougeot Grand Cru 1974,Maison Champy,"Clos Vougeot Grand Cru, France",1974,4.4,144,6754
Tre Tine Barolo 2014,Giuseppe Rinaldi,"Barolo, Italy",2014,4.4,140,9823
Cabernet Sauvignon 2013,Philip Togni,"Napa Valley, United States",2013,4.4,140,9414
Pauillac (Grand Cru Classé) 1991,Château Pichon Baron,"Pauillac, France",1991,4.4,140,5920
Ulysses 2018,Ulysses,"Napa Valley, United States",2018,4.4,138,5800
Scrio 2015,Le Macchiole,"Toscana, Italy",2015,4.4,137,5960
Descendant 2018,Torbreck,"Barossa, Australia",2018,4.4,136,4200
Clos Syrah Léone 1998,Peyre Rose,"Languedoc, France",1998,4.4,135,5243
Finca Altamira Malbec 2004,Achaval-Ferrer,"Paraje Altamira, Argentina",2004,4.4,133,5300
Le Clarence de Haut Brion Pessac-Léognan (Château Bahans Haut-Brion) 2018,Château Haut-Brion,"Pessac-Léognan, France",2018,4.4,132,4502
Réserve de l'Harmonie Pauillac 2017,L'Épiphanie,"Pauillac, France",2017,4.4,132,2499
Chambolle-Musigny Premier Cru 2018,Joseph Drouhin,"Chambolle-Musigny Premier Cru, France",2018,4.4,131,4675
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1990,Château Magdelaine,"Saint-Émilion Grand Cru, France",1990,4.4,131,7510
Astralis 1997,Clarendon Hills,"McLaren Vale, Australia",1997,4.4,130,6958
Pomerol 1986,Château l'Évangile,"Pomerol, France",1986,4.4,130,5581
Pomerol 1985,Vieux Château Certan,"Pomerol, France",1985,4.4,124,8727
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1992,Château Pavie,"Saint-Émilion Grand Cru, France",1992,4.4,123,8119
Keir 2017,Tua Rita,"Vino d'Italia, Italy",2017,4.4,116,5850
Barolo Riserva Vigna Rionda 2014,Massolino,"Barolo, Italy",2014,4.4,114,4912
Enzo Bianchi Gran Cru 2002,Bodegas Bianchi,"San Rafael, Argentina",2002,4.4,114,3600
S.L.V. Cabernet Sauvignon 2006,Stag's Leap Wine Cellars,"Napa Valley, United States",2006,4.4,104,6600
Les Forts de Latour Pauillac 1992,Château Latour,"Pauillac, France",1992,4.4,103,7104
La Sangre de Jonata 2009,Jonata,"Ballard Canyon, United States",2009,4.4,102,4800
Châteauneuf-du-Pape Deus Ex Machina 2006,Clos Saint Jean,"Châteauneuf-du-Pape, France",2006,4.4,94,5730
Barthélémy 2016,Château le Puy,"Francs - Côtes de Bordeaux, France",2016,4.4,93,3274
Old Block Shiraz 2005,St Hallett,"Barossa, Australia",2005,4.4,92,3000
Pessac-Léognan (Grand Cru Classé de Graves) 1999,Château La Tour Haut-Brion,"Pessac-Léognan, France",1999,4.4,92,3684
Vieilles Vignes Chambolle-Musigny 1er Cru 'Combe d'Orveau' 2000,Domaine Perrot-Minot,"Chambolle-Musigny 1er Cru 'La Combe d'Orveau', France",2000,4.4,90,8800
Scrio 2016,Le Macchiole,"Toscana, Italy",2016,4.4,89,5960
Clos des Cistes 1998,Peyre Rose,"Languedoc, France",1998,4.4,89,5412
Rouge 1989,Château de Pommard,"Pommard, France",1989,4.4,88,4912
MPHS 2011,Alto Estate,"Stellenbosch, South Africa",2011,4.4,87,5000
Colli Della Toscana Centrale Cignale 2006,Castello di Querceto,"Colli della Toscana Centrale, Italy",2006,4.4,85,3200
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1990,Clos Fourtet,"Saint-Émilion Grand Cru, France",1990,4.4,84,6765
Saint-Estèphe (Grand Cru Classé) 1979,Château Calon-Ségur,"Saint-Estèphe, France",1979,4.4,84,5412
Ermitage Les Greffieux 2009,M. Chapoutier,"Hermitage, France",2009,4.4,82,6292
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1986,Château Magdelaine,"Saint-Émilion Grand Cru, France",1986,4.4,75,3684
Toro 2V Premium 2005,Bodega Elias Mora,"Toro, Spain",2005,4.4,73,7500
Maison Rouge Côte-Rôtie 2017,Domaine Georges Vernay,"Côte-Rôtie, France",2017,4.4,72,4480
La Sangre de Jonata 2014,Jonata,"Ballard Canyon, United States",2014,4.4,72,5200
Le Petit Mouton de Mouton Rothschild Pauillac 2018,Château Mouton Rothschild,"Pauillac, France",2018,4.4,71,9005
Côte-Rôtie La Mordorée  2010,M. Chapoutier,"Côte-Rôtie, France",2010,4.4,71,5345
MMV 2014,Château de Paraza,"Minervois, France",2014,4.4,70,4380
Châteauneuf-du-Pape Vieilles Vignes 2006,Domaine de Marcoux,"Châteauneuf-du-Pape, France",2006,4.4,69,6089
Liguai 2006,Perez Cruz,"Maipo Valley, Chile",2006,4.4,65,1200
Le Clarence de Haut Brion Pessac-Léognan (Château Bahans Haut-Brion) 1990,Château Haut-Brion,"Pessac-Léognan, France",1990,4.4,65,8795
Le Petit Cheval Saint-Émilion Grand Cru 2018,Château Cheval Blanc,"Saint-Émilion Grand Cru, France",2018,4.4,63,4567
Ares 2018,Two Hands,"Barossa Valley, Australia",2018,4.4,62,4930
Point 2011,Kollwentz,"Burgenland, Austria",2011,4.4,62,2970
Cornas 1999,Auguste Clape,"Cornas, France",1999,4.4,61,9776
Night of the Living Red 2019,RedHeads,"South Australia, Australia",2019,4.4,59,1799
Les Tourelles de Longueville Pauillac 1989,Château Pichon Baron,"Pauillac, France",1989,4.4,59,5920
Pomerol 1989,Clos Rene,"Pomerol, France",1989,4.4,59,2047
Roca Roja 2015,Marco Abella,"Priorat, Spain",2015,4.4,58,2456
Barolo Cerequio 2001,Michele Chiarlo,"Barolo, Italy",2001,4.4,58,2880
Saint-Émilion Grand Cru (Grand Cru Classé) 2018,Château Péby Faugères,"Saint-Émilion Grand Cru, France",2018,4.4,56,4093
Colli Della Toscana Centrale Il Sole di Alessandro 2005,Castello di Querceto,"Colli della Toscana Centrale, Italy",2005,4.4,54,3500
Profile 2016,Merryvale,"Napa Valley, United States",2016,4.4,53,6910
Pomerol 1990,Château Beauregard,"Pomerol, France",1990,4.4,53,2047
Michael Shiraz 2018,Wynns,"Coonawarra, Australia",2018,4.4,50,2800
Pomerol 2017,Château Le Gay,"Pomerol, France",2017,4.4,50,3650
Pessac-Léognan (Grand Cru Classé de Graves) 1985,Château La Tour Haut-Brion,"Pessac-Léognan, France",1985,4.4,47,6596
Haut-Médoc (3éme Grand Cru Classé en 1855) 1984,Château La Lagune,"Haut-Médoc, France",1984,4.4,47,5480
Cuvée Prestige Madiran 1990,Château Montus,"Madiran, France",1990,4.4,46,2456
Volnay-Santenots 1er Cru 2015,Domaine Jacques Prieur,"Volnay Premier Cru, France",2015,4.4,44,8100
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1981,Château Magdelaine,"Saint-Émilion Grand Cru, France",1981,4.4,44,3479
Château Haut-Bailly (Cru Classé de Graves) 1979,Château Haut-Bailly,"Pessac-Léognan, France",1979,4.4,43,3070
Cornas 2000,Auguste Clape,"Cornas, France",2000,4.4,42,8119
Corton Bressandes 1989,Comte Senard,"Corton Grand Cru, France",1989,4.4,41,7163
Clos Vougeot Grand Cru 2000,Château de la Tour,"Clos Vougeot Grand Cru, France",2000,4.4,40,7982
Monthélie 2018,Domaine Coche-Dury,"Monthélie, France",2018,4.4,37,8288
Roennfeldt Road Shiraz 1996,Greenock Creek,"Barossa Valley, Australia",1996,4.4,36,9776
Saint-Julien 2000,Chateau Haut-Beychevelle-Gloria,"Saint-Julien, France",2000,4.4,34,1433
Pessac-Léognan 1989,Château Larrivet Haut-Brion,"Pessac-Léognan, France",1989,4.4,32,1944
Monthélie 2015,Domaine Coche-Dury,"Monthélie, France",2015,4.4,30,7777
Malbec 2006,Renacer,"Mendoza, Argentina",2006,4.4,30,2500
Pomerol 1987,Château La Conseillante,"Pomerol, France",1987,4.4,30,6089
Aromes de Pavie Saint-Émilion Grand Cru 2018,Château Pavie,"Saint-Émilion Grand Cru, France",2018,4.4,28,4150
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1983,Clos Fourtet,"Saint-Émilion Grand Cru, France",1983,4.4,28,2968
Clos de Vougeot Grand Cru 2018,Domaine Nicole Lamarche (François Lamarche),"Clos Vougeot Grand Cru, France",2018,4.4,27,7650
Alfa Spiga Ribera del Duero 2003,O. Fournier,"Ribera del Duero, Spain",2003,4.4,27,2500
Charmes-Chambertin Grand Cru 1998,Géantet-Pansiot,"Charmes-Chambertin Grand Cru, France",1998,4.4,27,9619
Pessac-Léognan 1981,Château Larrivet Haut-Brion,"Pessac-Léognan, France",1981,4.4,27,2251
Charmes de Kirwan Margaux 1995,Château Kirwan,"Margaux, France",1995,4.4,26,1228
Barolo Le Coste di Monforte 1978,Scarpa,"Barolo, Italy",1978,4.4,25,4093
Saint-Julien (Grand Cru Classé) 1971,Château Léoville Poyferré,"Saint-Julien, France",1971,4.3,36009,3888
Margaux (Grand Cru Classé) 1974,Château Lascombes,"Margaux, France",1974,4.3,24863,5818
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1962,Château Troplong Mondot,"Saint-Émilion Grand Cru, France",1962,4.3,18659,8727
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1980,Château Canon,"Saint-Émilion Grand Cru, France",1980,4.3,13551,4912
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1977,Château Canon,"Saint-Émilion Grand Cru, France",1977,4.3,13551,4059
Pomerol 1972,Château Clinet,"Pomerol, France",1972,4.3,12745,9133
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1979,Château Canon-La-Gaffelière,"Saint-Émilion Grand Cru, France",1979,4.3,12464,1637
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1962,Château Canon-La-Gaffelière,"Saint-Émilion Grand Cru, France",1962,4.3,12464,6754
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1971,Château Canon-La-Gaffelière,"Saint-Émilion Grand Cru, France",1971,4.3,12460,2865
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1967,Château Canon-La-Gaffelière,"Saint-Émilion Grand Cru, France",1967,4.3,12460,3070
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1979,Château Pavie Macquin,"Saint-Émilion Grand Cru, France",1979,4.3,11579,3890
Alpilles Rouge 1991,Domaine de Trévallon,"Alpilles, France",1991,4.3,8820,7273
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1975,Clos Fourtet,"Saint-Émilion Grand Cru, France",1975,4.3,8619,3479
Old Vine Malbec 2018,Luca,"Uco Valley, Argentina",2018,4.3,8124,1250
Pomerol 1992,Château Latour à Pomerol,"Pomerol, France",1992,4.3,6963,2047
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1990,Château Belair-Monange,"Saint-Émilion Grand Cru, France",1990,4.3,5299,2865
Malbec 2019,El Enemigo,"Mendoza, Argentina",2019,4.3,4900,1105
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1978,Château Magdelaine,"Saint-Émilion Grand Cru, France",1978,4.3,4631,3070
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1967,Château Magdelaine,"Saint-Émilion Grand Cru, France",1967,4.3,4631,4912
Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1966,Château Magdelaine,"Saint-Émilion Grand Cru, France",1966,4.3,4631,7982
Barolo Brunate 1993,Ceretto,"Barolo, Italy",1993,4.3,4547,4093
